stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id
12330,"WASHINGTON ST & PENDLETON ST",,38.810904,-77.045844,1
12334,"WASHINGTON ST & WILKES ST",,38.800113,-77.047919,1
12335,"WASHINGTON ST & FRANKLIN ST",,38.798066,-77.048369,1
12337,"WASHINGTON ST & GREEN ST",,38.795994,-77.049029,1
12341,"WASHINGTON ST & PRINCE ST",,38.803549,-77.047437,1
12345,"WASHINGTON ST & GREEN ST",,38.796326,-77.048712,1
12348,"WASHINGTON ST & WILKES ST",,38.800630,-77.048039,1
12350,"LARGO HIGH SCHOOL (LARGO ROAD)",,38.887894,-76.819637,8
12352,"SE 8TH ST & SE ATLANTIC ST",,38.831023,-76.994463,1
12355,"WAYNEWOOD BV & CROTON DR",,38.722853,-77.046122,3
12357,"WAYNEWOOD BV & CUSHMAN PL",,38.724739,-77.052370,3
12358,"WAYNEWOOD BV & CONOVER PL",,38.725410,-77.055034,3
12359,"WAYNEWOOD BV & CROWLEY PL",,38.725846,-77.056405,3
12361,"WAYNEWOOD BV & CROWLEY PL",,38.725931,-77.056274,3
12362,"WAYNEWOOD BV & CONOVER PL",,38.725413,-77.054258,3
12363,"WAYNEWOOD BV & CUSHMAN PL",,38.724826,-77.052169,3
12364,"WAYNEWOOD BV & DALEBROOK DR",,38.723878,-77.049649,3
12366,"WAYNEWOOD BV & W BOULEVARD DR",,38.721935,-77.044494,3
12374,"N WESTMORELAND ST & N 28TH ST",,38.892679,-77.166448,1
12375,"N WESTMORELAND ST & N 29TH ST",,38.893915,-77.166796,1
12376,"N WESTMORELAND ST & N WILLIAMSBURG BV",,38.894635,-77.167077,1
12377,"N WESTMORELAND ST & N 31ST ST",,38.896556,-77.168072,1
12378,"WESTMORELAND ST & 33RD ST",,38.898127,-77.168690,2
12379,"WESTMORELAND ST & N ROOSEVELT ST",,38.899680,-77.169264,2
12380,"WESTMORELAND ST & BOXWOOD DR",,38.901083,-77.170269,2
12381,"WESTMORELAND ST & HAYCOCK RD",,38.903352,-77.171795,2
12382,"WESTMORELAND ST & PLACID ST",,38.905177,-77.172203,2
12383,"WESTMORELAND ST & KIRBY CT",,38.907172,-77.172567,2
12384,"WESTMORELAND ST & HOPEWOOD DR",,38.908419,-77.172511,2
12386,"WESTMORELAND ST & YOUNGBLOOD ST",,38.912340,-77.173712,2
12387,"WESTMORELAND ST & POOLE LA",,38.913242,-77.175296,2
12388,"WESTMORELAND ST & SOMERVILLE DR",,38.915229,-77.177559,2
12389,"WESTMORELAND ST & VAN FLEET DR",,38.917846,-77.179276,2
12390,"WESTMORELAND ST & DEAN DR",,38.919298,-77.180280,2
12391,"WESTMORELAND ST & FELIX ST",,38.921296,-77.181212,2
12392,"WESTMORELAND ST & ROSEMONT DR",,38.924354,-77.181683,2
12393,"WESTMORELAND ST & OLD CHESTERBROOK RD",,38.926160,-77.182367,2
12394,"WESTMORELAND ST & CHAIN BRIDGE RD",,38.928968,-77.184300,2
12396,"WESTMORELAND ST & OLD CHESTERBROOK RD",,38.926505,-77.182839,2
12397,"WESTMORELAND ST & ROSEMONT DR",,38.924282,-77.181913,2
12398,"WESTMORELAND ST & SOUTHRIDGE DR",,38.920956,-77.181297,2
12399,"WESTMORELAND ST & LUMSDEN ST",,38.919528,-77.180623,2
12400,"WESTMORELAND ST & VAN FLEET DR",,38.917717,-77.179407,2
12401,"WESTMORELAND ST & SOMERVILLE DR",,38.915360,-77.177438,2
12402,"WESTMORELAND ST & POOLE LA",,38.913486,-77.175368,2
12405,"WESTMORELAND ST & KIRBY CT",,38.907441,-77.172730,2
12406,"WESTMORELAND ST & PLACID ST",,38.905802,-77.172604,2
12407,"WESTMORELAND ST & HAYCOCK RD",,38.903602,-77.172003,2
12408,"WESTMORELAND ST & MOLY DR",,38.901716,-77.170965,2
12410,"WESTMORELAND ST & 33RD ST",,38.898420,-77.168986,2
12411,"WESTMORELAND ST & 32ND ST",,38.897044,-77.168499,1
12412,"N WESTMORELAND ST & N WILLIAMSBURG BV",,38.895436,-77.167592,1
12413,"N WESTMORELAND ST & N 29TH ST",,38.894074,-77.166988,1
12414,"N WESTMORELAND ST & N 28TH ST",,38.892791,-77.166288,1
12416,"WESTPARK & JONES BRANCH DR",,38.925066,-77.218544,3
12421,"WHITING ST & STEVENSON AV",,38.813017,-77.137752,1
12425,"ADELPHI RD & 26TH PL",,38.993905,-76.959761,8
12429,"KANAWHA ST & 15TH AVE",,38.987807,-76.981483,2
12430,"KANAWHA ST & 14TH AVE",,38.988440,-76.983921,2
12431,"ADDISON RD & BALTIC ST",,38.890552,-76.900563,2
12434,"WILLSTON DR & JOHN MARSHALL DR",,38.871310,-77.148221,1
12435,"WILLSTON DR & PEYTON RANDOLPH DR",,38.872198,-77.150082,1
12436,"WILLSTON DR & JOHN MARSHALL DR",,38.871412,-77.148159,1
12437,"WILSON BV & N OAK ST",,38.894792,-77.074656,11
12438,"WILSON BV & N PIERCE ST",,38.894430,-77.076964,11
12439,"WILSON BV & N QUINN ST",,38.893885,-77.078992,11
12440,"WILSON BV & N RHODES ST",,38.893164,-77.080680,11
12441,"WILSON BV & N TROY ST",,38.892460,-77.082274,11
12444,"WILSON BV & N BARTON ST",,38.890613,-77.088318,1
12445,"WILSON BV & N DANVILLE ST",,38.889791,-77.090480,1
12446,"WILSON BV & N FILLMORE ST",,38.888862,-77.093009,1
12447,"WILSON BV & JOHN MARSHALL DR",,38.873264,-77.147567,1
12448,"WILSON BV & PEYTON RANDOLPH DR",,38.873250,-77.149267,1
12450,"ADELPHI RD & 26TH PL",,38.993589,-76.959435,8
12451,"METZEROTT RD & ADELPHI RD",,39.002506,-76.965563,8
12453,"METZEROTT RD & 34TH AV",,39.001723,-76.949710,8
12455,"WILSON BV & N TAYLOR ST",,38.880183,-77.112244,1
12456,"WILSON BV & N WAKEFIELD ST",,38.879531,-77.115438,1
12457,"WILSON BV & N ABINGDON ST",,38.878983,-77.117662,1
12458,"WILSON BV & N BUCHANAN ST",,38.878597,-77.119216,1
12459,"WILSON BV & N GEORGE MASON DR",,38.878062,-77.121155,1
12460,"WILSON BV & N FREDERICK ST",,38.877701,-77.123553,1
12461,"WILSON BV & N HARRISON ST",,38.876835,-77.126260,1
12462,"WILSON BV & N JEFFERSON ST",,38.876437,-77.127856,1
12463,"WILSON BV & N KENSINGTON ST",,38.875615,-77.131027,1
12464,"WILSON BV & N LEXINGTON ST",,38.875215,-77.132535,1
12465,"WILSON BV & N ARLINGTON MILL DR",,38.874914,-77.134313,1
12466,"WILSON BV & N LARRIMORE ST",,38.874231,-77.136686,1
12467,"WILSON BV & N LIBERTY ST",,38.873848,-77.138722,1
12468,"WILSON BV & N LIVINGSTON ST",,38.873686,-77.140434,1
12469,"WILSON BV & N PATRICK HENRY DR",,38.872993,-77.143290,1
12470,"WILSON BV & N MCKINLEY RD",,38.873439,-77.146812,1
12471,"WILSON BV & ROOSEVELT BV",,38.873135,-77.152377,1
12474,"WILSON BV & N PATRICK HENRY DR",,38.873182,-77.143538,1
12475,"WILSON BV & N LIVINGSTON ST",,38.873719,-77.140937,1
12476,"WILSON BV & N LIBERTY ST",,38.874031,-77.138779,1
12477,"WILSON BV & N LARRIMORE ST",,38.874363,-77.136945,1
12478,"WILSON BV & N MANCHESTER ST",,38.874673,-77.134485,1
12479,"WILSON BV & N LEXINGTON ST",,38.875443,-77.132268,1
12480,"WILSON BV & N KENSINGTON ST",,38.875802,-77.130944,1
12481,"WILSON BV & N JEFFERSON ST",,38.876522,-77.128056,1
12482,"WILSON BV & N HARRISON ST",,38.876914,-77.126485,1
12483,"WILSON BV & N EMERSON ST",,38.877547,-77.123305,1
12484,"WILSON BV & N GEORGE MASON DR",,38.878276,-77.121248,1
12485,"WILSON BV & N BUCHANAN ST",,38.878651,-77.119627,1
12486,"WILSON BV & N ABINGDON ST",,38.879098,-77.117841,1
12487,"WILSON BV & N WAKEFIELD ST",,38.879632,-77.115803,1
12488,"COURTHOUSE METRO STATION",,38.891331,-77.084823,1
12493,"METZEROTT RD & GREENMEAD DR",,39.000843,-76.945051,8
12497,"CLARENDON BV & N FILLMORE ST",,38.887735,-77.093283,1
12498,"CLARENDON BV & N EDGEWOOD ST",,38.888511,-77.091084,1
12499,"CLARENDON BV & N BARTON ST",,38.889410,-77.088787,1
12500,"CLARENDON BV & N WAYNE ST",,38.890314,-77.086463,1
12511,"YOAKUM PW & STEVENSON AV",,38.812405,-77.139912,1
12516,"YOAKUM PW & EDSALL RD",,38.808766,-77.139291,1
12520,"ARDWICK-ARDMORE RD AT UPS BLDG #8325",,38.942053,-76.867426,5
12532,"OLD LANDOVER RD & LANDOVER RD",,38.927949,-76.891713,5
12539,"ALLENTOWN RD & OLD BRANCH AV",,38.803702,-76.906775,9
12540,"OLD BRANCH AV & ALLENTOWN WY",,38.801538,-76.904966,9
12541,"ALLENTOWN RD & OLD BRANCH AVE",,38.803439,-76.907187,9
12542,"TERMINAL;ALLENTOWN WY & OLD BRANCH AV",,38.801776,-76.904969,9
12545,"KENHILL DR & KEMMERTON LANE",,38.957407,-76.743937,9
12554,"E MARLBORO AV & E SPRING ST",,38.918339,-76.884886,5
12555,"E MARLBORO AV & E CHESAPEAKE ST",,38.919958,-76.884660,5
12556,"E MARLBORO AV & FLAGSTAFF ST",,38.920331,-76.884365,5
12557,"KENT VILLAGE DR & E CHESAPEAKE ST",,38.920534,-76.886733,5
12562,"VAN DUSEN RD & SOUTH ARBORY LANE",,39.098819,-76.872910,8
12566,"11TH ST & MYRTLE AVE",,39.006808,-76.775687,8
12567,"11TH ST & MYRTLE AVE",,39.006718,-76.775202,8
12570,"RALEIGH RD & ST BARNABAS RD",,38.823868,-76.950386,6
12578,"RIVER RD & GLENRIDDLE RD",,38.984944,-77.140985,4
12579,"RIVER RD & GLENRIDDLE RD",,38.985281,-77.141069,4
12580,"FALLS RD & GABLE MANOR CT",,39.020987,-77.207940,7
12581,"FALLS RD & GABLE MANOR CT",,39.020984,-77.207767,7
12582,"23RD AV & CHAPMAN RD",,38.981318,-76.971012,5
12586,"SE ORANGE ST & SE OAKWOOD ST",,38.845930,-77.001345,10
12587,"SE ORANGE ST & SE 4TH ST",,38.846741,-77.003910,10
12588,"SE ORANGE ST & SE 2ND ST",,38.846949,-77.005307,10
12589,"SE 2ND ST & SE OAKWOOD ST",,38.847719,-77.005490,10
12593,"SE MELLON ST & SE 5TH ST",,38.847201,-77.000054,10
12598,"TERMINAL/KENNEDY CENTER;25TH ST & F ST",,38.898099,-77.053251,10
12600,"E MARLBORO AV & E SPRING ST",,38.918369,-76.885076,5
12609,"NW CONNECTICUT AV & NW CHESAPEAKE ST",,38.950600,-77.067120,10
12610,"NW CONNECTICUT AV & NW CHESAPEAKE ST",,38.950912,-77.067567,10
12611,"NW CONSTITUTION AV & NW 7TH ST",,38.892216,-77.021573,10
12619,"GEO WASHINGTON MEM PW & BELLE HAVEN RD",,38.781018,-77.053711,2
12620,"GEO WASHINGTON MEM PW & TULANE DR",,38.766528,-77.053513,2
12622,"GEO WASHINGTON MEM PW & COLLINGWOOD RD",,38.733069,-77.047893,2
12623,"GEO WASHINGTON MEM PW & STRATFORD LA",,38.711692,-77.071956,3
12625,"GEO WASHINGTON MEM PW & COLLINGWOOD RD",,38.731907,-77.047241,2
12626,"GEO WASHINGTON PW & WELLINGTON RD",,38.739333,-77.048235,2
12627,"GEO WASHINGTON MEM PW & TULANE DR",,38.765251,-77.053442,2
12628,"GEO WASHINGTON MEM PW & BELLE HAVEN RD",,38.779700,-77.053148,2
12629,"CROSSWALK AT BURKE CENTRE & WILMINGTON",,38.787398,-77.287718,3
12630,"BURKE CENTRE PW & OAK LEATHER DR",,38.797375,-77.316696,3
12631,"BALLSTON METRO",,38.882238,-77.111550,1
12639,"METZEROTT RD & GREENMEADE DR",,39.000966,-76.944471,8
12645,"METZEROTT RD & ADELPHI RD",,39.002087,-76.964712,8
12648,"CLARENDON METRORAIL STATION",,38.887176,-77.094987,1
12664,"S GEORGE MASON DR & COLUMBIA PI",,38.859607,-77.101824,1
12665,"S GEORGE MASON DR & S 8TH ST",,38.861412,-77.103008,1
12666,"S GEORGE MASON DR & S 6TH ST",,38.863635,-77.104124,1
12667,"S GEORGE MASON DR & S 4TH ST",,38.864931,-77.105202,1
12671,"S GEORGE MASON DR & COLUMBIA PI",,38.859396,-77.102017,1
12672,"S GEORGE MASON DR & S 8TH ST",,38.862045,-77.103071,1
12673,"S GEORGE MASON DR & S 6TH ST",,38.864065,-77.104087,1
12674,"S GEORGE MASON DR & S 4TH ST",,38.865112,-77.105665,1
12676,"N GEORGE MASON DR & N PERSHING DR",,38.871845,-77.107808,1
12677,"CHEVERLY AVE & ARBOR ST",,38.919758,-76.914361,1
12679,"N GEORGE MASON DR & N PERSHING DR",,38.871661,-77.108306,1
12680,"N GEORGE MASON DR & N HENDERSON RD",,38.873050,-77.110869,1
12682,"N WEST ST & MADISON ST",,38.813995,-77.052351,1
12683,"N WEST ST & MADISON ST",,38.813871,-77.052385,1
12688,"S WASHINGTON ST & CHURCH ST",,38.794643,-77.049086,1
12696,"S COURTHOUSE RD & S 2ND ST",,38.871398,-77.081694,1
12697,"S COURTHOUSE RD & S 2ND ST",,38.871806,-77.081917,1
12701,"NW 14TH ST & NW I ST ",,38.901314,-77.031965,1
12704,"N RANDOLPH ST & WILSON BV",,38.880614,-77.109247,1
12708,"N PERSHING DR & N DANVILLE ST",,38.880690,-77.089406,1
12709,"N BARTON ST & N PERSHING DR",,38.880866,-77.087380,1
12710,"BWTN DRWYS;N BARTON ST & N PERSHING DR",,38.881140,-77.087288,1
12720,"GREELEY BLVD & HARWOOD PLACE",,38.776363,-77.215676,1
12725,"N MILITARY RD & OLD DOMINION DR",,38.897633,-77.108882,1
12728,"N OLD GLEBE RD & N MILITARY RD",,38.925039,-77.122592,1
12743,"N VAN DORN ST & WYCKLOW CT",,38.824750,-77.122000,1
12749,"N VAN DORN ST & WYCKLOW CT",,38.824898,-77.122090,1
12758,"HUNTSMAN BV & FAIRFAX COUNTY PW",,38.751774,-77.267227,3
12765,"ANDERSON RD & CHAIN BRIDGE RD",,38.925869,-77.204607,2
12767,"ANDERSON RD & AMBERGATE PL",,38.925483,-77.203555,2
12769,"MAGARITY RD & TILLMAN DR",,38.920827,-77.200645,2
12772,"MAGARITY RD & GRIFFITH RD",,38.917391,-77.206499,2
12774,"PIMMIT DR & MATERA ST",,38.901544,-77.204883,2
12775,"IDYLWOOD TOWERS (2311 IDYL LANE)",,38.896847,-77.206563,2
12778,"IDYL LANE & IDYLWOOD RD",,38.896913,-77.206418,2
12779,"PIMMIT DR (FAIRFAX TOWERS)",,38.900771,-77.205227,2
12780,"IDYLWOOD RD & MCLEAN PARK RD",,38.899288,-77.201194,2
12783,"GALLOWS RD & CEDAR LA",,38.900204,-77.224014,3
12786,"GALLOWS RD & GATEHOUSE RD",,38.868466,-77.227673,3
12787,"IDYLWOOD RD & BARBOUR RD",,38.898296,-77.202768,2
12801,"HEMING AV & LONG PINE DR",,38.799622,-77.206497,2
12814,"BRADDOCK RD & TAPESTRY DR",,38.826392,-77.295151,2
12815,"BRADDOCK RD & TAPESTRY DR",,38.826743,-77.294564,2
12819,"BURKE CENTRE PW & FIRST LANDING WAY",,38.788538,-77.303822,2
12820,"BURKE CENTRE PW & COVE LANDING RD",,38.791418,-77.307099,2
12833,"ANDERSON RD & DARTFORD DR",,38.921827,-77.200662,2
12835,"FILLMORE AVE & DOMAIN PL",,38.838019,-77.115451,1
12846,"GALLOWS RD & ELECTRIC AV",,38.898269,-77.224518,2
12851,"BURKE CENTRE PW & WHEATON DR",,38.787277,-77.284949,3
12852,"BURKE CENTRE PW & COFFER WOODS RD",,38.787099,-77.291103,3
12853,"BURKE CENTRE PW & BURNSIDE LANDING DR",,38.792549,-77.310020,3
12854,"BURKE CENTRE PW & BURKE POND LANE",,38.786576,-77.284046,3
12855,"BURKE CENTRE PW & BURNSIDE LANDING DR",,38.795479,-77.313800,3
12856,"WARDS GROVE CI & WALNUT WOOD LA",,38.794169,-77.293881,3
12857,"WARDS GROVE CI & WOOD FLOWER CT",,38.792308,-77.294479,3
12872,"UNION STATION METRO STATION",,38.897770,-77.006402,55
12874,"JUDICIARY SQUARE METRO STATION",,38.896121,-77.016312,32
12900,"CAPITOL SOUTH METRO STATION",,38.885669,-77.005892,10
12906,"SMITHSONIAN METRO STATION",,38.887587,-77.028174,50
12922,"VIRGINIA SQUARE METRO STATION",,38.883074,-77.103809,58
12926,"ARLINGTON CEMETERY METRO STATION",,38.884612,-77.062795,3
12928,"PENTAGON METRO STATION",,38.869474,-77.053777,42
12930,"PENTAGON CITY METRO STATION",,38.862961,-77.059142,43
12937,"IDYLWOOD RD & CARTBRIDGE RD",,38.898420,-77.202844,3
12943,"PROFESSIONAL PL & BUILDING #8100",,38.950186,-76.865732,8
12950,"BURKE CENTRE PW & POWELLS LANDING RD",,38.791092,-77.307134,8
12953,"NW I ST & NW 19TH ST",,38.901409,-77.043865,10
12968,"OLD KEENE MILL RD & ENGLISH IVY WAY",,38.777708,-77.239406,8
12970,"BALTIMORE AV & EWING RD",,39.029723,-76.914674,8
12972,"LARGO DR WEST & LOTTSFORD RD",,38.895652,-76.843615,8
12987,"VAN DORN PLAZA",,38.811298,-77.131974,1
12993,"BRIGHTSEAT RD & ARENA DR",,38.906761,-76.853132,3
13000,"VAN DUSEN RD & LAUREL PARK DR",,39.086068,-76.879708,8
13003,"CHERRY LA & CHERRY LANE CT",,39.088844,-76.854936,8
13004,"HIGHLAND ST & GLOUCESTER AVE",,38.792333,-77.192226,1
13005,"HIGHLAND ST & GLOUCESTER AVE",,38.792478,-77.192741,1
13008,"CORPORATE DR & GARDEN CITY DR",,38.947235,-76.868538,5
13013,"AUTH WY & BRANCH AVE",,38.826178,-76.923514,5
13014,"AUTH PL & AUTH WY",,38.826277,-76.920445,5
13015,"AUTH PL & AUTH RD",,38.822892,-76.918692,5
13032,"13TH & BRENTWOOD RD NE",,38.920882,-76.989302,10
13040,"ARENA DR & SHOPPERS WAY",,38.906071,-76.847051,8
13042,"SWEITZER LA & CHEVY CHASE DR",,39.095103,-76.897875,8
13046,"EAST CAPITOL ST NE & 57TH PL NE",,38.889881,-76.920289,10
13050,"HALL RD & CENTRAL AVE",,38.901045,-76.732393,8
13051,"ARENA DR & SHOPPERS WAY",,38.905788,-76.847130,8
13053,"OLD FORT RD & INDIAN HEAD HWY",,38.713076,-76.988251,10
13059,"OLD FORT RD & INDIAN HEAD HWY",,38.712936,-76.988228,3
13061,"16TH ST & MILITARY RD NW",,38.963551,-77.036486,10
13063,"FORT FOOTE RD & RIVER WOOD DR",,38.774538,-77.014479,9
13070,"29TH ST & PENNSYLVANIA AVE  NW",,38.909406,-77.057999,10
13078,"NW CONNECTICUT AV & Q ST NW",,38.911003,-77.044021,10
13080,"1ST ST & NEW YORK AVE  NW",,38.906473,-77.011907,10
13082,"SOUTH CAPITOL & SW M ST",,38.876078,-77.008870,10
13083,"SOUTH CAPITOL & SW M ST",,38.876341,-77.009507,10
13085,"BALTIMORE AV & SELLMAN RD",,39.033718,-76.909216,8
13094,"EASTERN AVE & TUCKERMAN ST  NE",,38.967475,-77.004847,10
13099,"MUIRKIRK MEADOWS DR & BALTIMORE AVE",,39.061080,-76.887509,8
13107,"ADDISON ROAD METRO STATION",,38.886702,-76.893290,1
13118,"BRIGGS CHANEY RD & ASTON MANOR DR",,39.076102,-76.941530,8
13164,"ADDISON RD & WILBURN DR",,38.879630,-76.896346,6
13165,"ADDISON RD & WILBURN DR",,38.879731,-76.896535,6
13168,"ADDISON RD & RONALD RD",,38.872456,-76.894747,6
13169,"ADDISON RD & RONALD RD",,38.872886,-76.894681,6
13170,"ADDISON RD & PINE GROVE RD",,38.869831,-76.893753,6
13171,"ADDISON RD & PINE GROVE RD",,38.870159,-76.894128,6
13172,"ADDISON RD & WALKER MILL RD",,38.868038,-76.892680,6
13183,"ROLLINS AVE & ROLLINS LANE",,38.866175,-76.907958,6
13184,"ROLLINS AVE & ROLLINS LANE",,38.866172,-76.908131,6
13185,"BROOKE RD & ROLLINS AVE",,38.867948,-76.908378,6
13186,"BROOKE RD & ROLLINS AVE",,38.867531,-76.908208,6
13187,"BROOKE AVE & CAMPBELL AVE",,38.871275,-76.909140,6
13188,"BROOKE AVE & CAMPBELL AVE",,38.870296,-76.909648,6
13189,"BROOKE AVE & OAKFORD RD",,38.872732,-76.910849,6
13190,"BROOKE AVE & OAKFORD RD",,38.872741,-76.910585,6
13193,"BROOKE RD & HIGHVIEW PLACE",,38.875040,-76.913665,6
13194,"FORT FOOTE RD & RIVER BEND RD",,38.778264,-77.010761,9
13196,"BROOKE RD  & HIGHMOUNT LA",,38.879800,-76.912839,6
13197,"SUFFOLK AVE & BROOKE RD",,38.880594,-76.912675,6
13198,"SUFFOLK AVE & BEND ST",,38.883400,-76.910675,6
13199,"SUFFOLK AVE & BEND ST",,38.882677,-76.911190,6
13200,"SUFFOLK AVE & CENTRAL AVE",,38.884754,-76.910158,6
13201,"SUFFOLK AVE & CENTRAL AVE",,38.884998,-76.909869,6
13220,"AGER RD & SHERIDAN ST",,38.968754,-76.976696,7
13231,"GEO WASHINGTON MEM PW & ALEXANDRIA AV",,38.749259,-77.049522,2
13244,"ACCOKEEK/LIVINGSTON RD & INDIAN HEAD HW",,38.669985,-77.010641,9
13247,"IVERSON PLACE (BET #4707 & #4709)",,38.824770,-76.968385,1
13248,"GALLOWS RD & COTTAGE ST",,38.886919,-77.227015,2
13249,"GALLOWS RD & COTTAGE ST",,38.886963,-77.227261,2
13251,"HUNTINGTON AV & BERKSHIRE CT",,38.791314,-77.066435,2
13255,"HUNTINGTON AV & FARRINGTON AV",,38.795076,-77.072348,2
13269,"VERNON VIEW DR & FORT HUNT RD",,38.719105,-77.061601,3
13270,"VERNON VIEW DR & DANEWOOD DR",,38.717735,-77.062771,3
13291,"AMERICANA DR & INVERTON RD",,38.828124,-77.218719,2
13294,"CHERRYWOOD LA & GREENBELT RD",,38.998062,-76.911680,8
13295,"ARLINGTON RIDGE RD AT RAMP TO SHIRLEY HW",,38.860160,-77.067288,1
13304,"BRADDOCK RD & BRADWOOD ST",,38.811729,-77.189158,2
13308,"BRADDOCK RD & RED FOX DR (WEST)",,38.810542,-77.253716,3
13324,"BRIGGS CHANEY RD & ROBEY RD",,39.079763,-76.945259,7
13339,"COLUMBIA PIKE & MOSS DR",,38.835706,-77.182855,2
13346,"S EADS ST & 15TH ST",,38.860618,-77.053814,11
13359,"OAK LEATHER DR & OAKENSHAW CT",,38.796484,-77.316824,3
13360,"OAK LEATHER DR & BURR OAK WY",,38.794498,-77.317156,3
13365,"BALTIMORE AV & AMMENDALE RD",,39.051171,-76.897587,8
13366,"BALTIMORE AV & AMMENDALE RD",,39.051379,-76.897510,8
13379,"PATRIOT DR & FOREST GLEN CT",,38.828726,-77.213211,2
13395,"16TH ST NW & SOMERSET PL NW",,38.966718,-77.036278,3
13407,"COLUMBIA RD & ADAMS MILL RD NW",,38.922668,-77.042653,3
13409,"24TH ST NW & CALVERT ST NW",,38.923480,-77.052592,3
13410,"600 M ST (WASHINGTON NAVY YARD ENTRANCE)",,38.876385,-76.997454,3
13413,"NUTLEY ST & BARRICK ST",,38.867046,-77.262267,3
13414,"UNION STATION / PARKING MEZZANINE LEVEL",,38.896841,-77.006358,3
13417,"SE ELY PL & SE 37TH ST",,38.883102,-76.949952,10
13418,"NE KENILWORTH TE & NE HAYES ST",,38.901081,-76.947735,10
13424,"ARLINGTON BLVD & PICKETT RD",,38.864780,-77.271518,1
13433,"S CRYSTAL DR & S 23RD ST",,38.853172,-77.050436,11
13439,"S CRYSTAL DR & S 20TH ST",,38.856244,-77.050532,11
13443,"OLD KEENE MILL RD & BARDU AV",,38.779399,-77.222093,3
13444,"OLD KEENE MILL RD & BARDU AV",,38.780103,-77.222957,3
13449,"FAIR OAKS MALL (AT SEARS ENTRANCE)",,38.863892,-77.361178,3
13451,"TERMINAL/FITCH ST BETWEEN 52 & 53RD ST",,38.880860,-76.927298,10
13455,"HANOVER PW & MANDAN RD",,38.997705,-76.865362,8
13456,"MANDAN RD & HANOVER PW",,38.997883,-76.865842,8
13462,"CENTRAL & QUIRE AV AT SUFFOLK/SAFEWAY DR",,38.884921,-76.912049,5
13464,"BURKE CENTRE PW & WESLEY POND COURT",,38.784921,-77.280853,3
13465,"BURKE CENTRE PW & WESLEY POND COURT",,38.784756,-77.281132,3
13467,"S CLARK ST & 26TH ST",,38.850830,-77.051769,11
13469,"OLD COLUMBIA PI & INDUSTRIAL PWKY",,39.056791,-76.971187,8
13470,"OLD COLUMBIA PIKE & E RANDOLPH RD",,39.062151,-76.966581,8
13471,"OLD COLUMBIA PIKE & E RANDOLPH RD",,39.062362,-76.966666,8
13472,"OLD COLUMBIA PI & RANDOLPH RD",,39.063888,-76.965437,8
13473,"OLD COLUMBIA PI & RUXTON RD",,39.064798,-76.965007,8
13474,"OLD COLUMBIA PI & RUXTON RD/ST MARKS CH",,39.064908,-76.964755,8
13475,"OLD COLUMBIA PI & MUSGROVE RD",,39.068015,-76.962552,8
13476,"OLD COLUMBIA PI & MUSGROVE RD",,39.068037,-76.962386,8
13477,"OLD COLUMBIA PI & FALLING CREEK RD",,39.070358,-76.961113,8
13478,"OLD COLUMBIA PI & FALLING CREEK RD",,39.070698,-76.960762,8
13479,"OLD COLUMBIA PI & FAIRLAND RD",,39.076447,-76.957388,8
13480,"OLD COLUMBIA PI & FAIRLAND RD",,39.076784,-76.957422,8
13481,"OLD COLUMBIA PI & MARTELLO DR",,39.082084,-76.953464,8
13490,"SOUTH DAKOTA AV & 31ST PL",,38.923447,-76.962405,10
13506,"OLD KEENE MILL RD & WESTMORE DR",,38.775645,-77.202103,3
13532,"SW I ST & SW MAKEMIE PL",,38.879213,-77.019105,10
13533,"SW I ST & SW MAKEMIE PL",,38.879369,-77.018768,10
13534,"GREAT FALLS RD & WINDING ROSE DR",,39.079338,-77.161649,7
13538,"SPARTAN RD & WINDSOR HILL DR",,39.153098,-77.060286,10
13541,"1ST SE & K ST SE",,38.878388,-77.005870,3
13544,"NW NEW HAMPSHIRE AVE & NW M ST",,38.905503,-77.047465,10
13549,"BROADBIRCH DR & TECH RD",,39.055476,-76.966562,8
13550,"TECH RD & BROADBIRCH DR",,39.055733,-76.966350,8
13555,"SW E ST & SW 7TH ST",,38.883228,-77.021873,3
13581,"WHEELER HILLS RD AT MCGUIRE HOUSE",,38.831924,-76.983978,3
13596,"WISCONSIN AVE & WHITEHAVEN ST NW",,38.916980,-77.068753,3
13623,"PICKETT RD & SILVER KING COURT",,38.857560,-77.270674,3
13679,"O ST NW BETWEEN 8TH & 9TH STREETS",,38.908559,-77.023464,3
13687,"UNIVERSITY DR & OCCOQUAN LN",,38.835103,-77.310772,3
13703,"9TH ST NW & I ST NW",,38.900870,-77.023950,3
13712,"7TH ST NW & MADISON DR NW",,38.890558,-77.021902,3
13735,"CHAIN BRIDGE RD & SCHOOL ST",,38.835616,-77.311538,3
13760,"12TH PL SE & ROBINSON PL SE",,38.850495,-76.986288,3
13814,"RIVERDALE RD & ANNAPOLIS RD",,38.957464,-76.874295,8
13824,"6TH ST SW & WATER ST SW",,38.875678,-77.020702,3
13839,"WATER ST SW & 7TH ST SW",,38.878298,-77.023113,3
13846,"WATER ST SW & 9TH ST SW",,38.879989,-77.025201,2
13847,"BLAINE ST & KENILWORTH AV  NE",,38.891731,-76.957161,10
13849,"KENILWORTH AV & ALDEN PL  NE",,38.891213,-76.957549,10
13850,"KENILWORTH AV & AMES ST  NE",,38.890522,-76.958225,10
